UniProtKB_ac	iso_id	uniprot_seq_length	uniprot_seq_md5	coordinate_id	provider	from	to	template	qmeandisco_global	seqid	url	in_uniprot	model_length
Q9Y3D8	Q9Y3D8-1	172	43cbfc2fa0235126d1316cf2afef19ba	62edd50d4b9d2f4d7847b4d8	SWISSMODEL	1	172	1rkb.1.A	0.8967107447321537	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9Y3D8.pdb?provider=swissmodel&from=1&to=172&template=1rkb.1.A	True	172
P16930	P16930-1	419	0a02324764e779e7f552b553a6ba7a2b	62ef6eb5d5a844caacd48e7c	SWISSMODEL	1	416	1qqj.1.A	0.8968017839572655	89.23445129394531	https://swissmodel.expasy.org/repository/uniprot/P16930.pdb?provider=swissmodel&from=1&to=416&template=1qqj.1.A	True	416
Q9NP81	Q9NP81-1	518	a4bb7a6ec38c784421ff92ab0eb363eb	62edb27c44b09fc43569d11f	SWISSMODEL	39	507	1wle.1.A	0.8968306589821913	89.0495834350586	https://swissmodel.expasy.org/repository/uniprot/Q9NP81.pdb?provider=swissmodel&from=39&to=507&template=1wle.1.A	True	469
Q99447	Q99447-1	389	ff7aef467083a85507bee2aff60e22bb	62ec7b47c122ef69119d2369	SWISSMODEL	19	351	3elb.1.A	0.8968450332644735	100.0	https://swissmodel.expasy.org/repository/uniprot/Q99447.pdb?provider=swissmodel&from=19&to=351&template=3elb.1.A	True	333
Q13325	Q13325-1	482	9201ca701cd57235354e31e56e6c40e1	62ed695700f3d7b8ae499f1b	SWISSMODEL	2	481	4hoq.1.A	0.8970036674647017	100.0	https://swissmodel.expasy.org/repository/uniprot/Q13325.pdb?provider=swissmodel&from=2&to=481&template=4hoq.1.A	True	480
P07686		556	9f2c5db1aa78d7da521104e724117f6d	631f5fc0fba895c0e1679783	SWISSMODEL	54	553	1o7a.1.A	0.8970073174129267	99.80430603027344	https://swissmodel.expasy.org/repository/uniprot/P07686.pdb?provider=swissmodel&from=54&to=553&template=1o7a.1.A	True	500
P47211		349	860132be16b60f4e6f13b5276a87e50c	62ebea68a85f025a662340b1	SWISSMODEL	32	320	7wq3.1.A	0.8970337937283861	100.0	https://swissmodel.expasy.org/repository/uniprot/P47211.pdb?provider=swissmodel&from=32&to=320&template=7wq3.1.A	True	289
P62937	P62937-1	165	5364a334c335e7d706a5569fbc3f602d	62edf38ccc7ae775ca399aca	SWISSMODEL	1	165	4n1s.1.A	0.8970366582509839	100.0	https://swissmodel.expasy.org/repository/uniprot/P62937.pdb?provider=swissmodel&from=1&to=165&template=4n1s.1.A	True	165
Q8WTR2	Q8WTR2-1	217	b3c63cd5d37c4ffbad5d4bbc21fbc37a	62ed1e741e65927f376a3c7d	SWISSMODEL	65	206	3s4e.1.A	0.8971101228285762	99.2957763671875	https://swissmodel.expasy.org/repository/uniprot/Q8WTR2.pdb?provider=swissmodel&from=65&to=206&template=3s4e.1.A	True	142
Q8TBE9		248	4071363a8748c473eb6ba57c37657587	62ecae868004ae73a2d22879	SWISSMODEL	1	244	2w4m.1.B	0.8971295931655714	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8TBE9.pdb?provider=swissmodel&from=1&to=244&template=2w4m.1.B	True	244
Q9BTZ2	Q9BTZ2-1	278	cbb99bf419f71f5a708bfd6388f72863	62ec3cdae73bf52682471463	SWISSMODEL	25	278	3o4r.1.A	0.8971624857383225	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9BTZ2.pdb?provider=swissmodel&from=25&to=278&template=3o4r.1.A	True	254
Q9UJC5		107	6fbbb121ac9f21b22f9a2d2d7115e369	62ef3854e723f1aa3c283f2e	SWISSMODEL	1	98	2ct6.1.A	0.8971655310847086	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9UJC5.pdb?provider=swissmodel&from=1&to=98&template=2ct6.1.A	True	98
O95985	O95985-1	862	95f79987d2b2e38205285086a71a0f4e	62ef6abb1fdb892ab24504b5	SWISSMODEL	1	612	5gvc.2.A	0.8972476686910262	100.0	https://swissmodel.expasy.org/repository/uniprot/O95985.pdb?provider=swissmodel&from=1&to=612&template=5gvc.2.A	True	612
Q6UWP2	Q6UWP2-1	260	06819a2437093d373d766bd37fcbcb53	62ec7ee2e70655a377c67628	SWISSMODEL	2	256	1xg5.1.A	0.8972645600107748	100.0	https://swissmodel.expasy.org/repository/uniprot/Q6UWP2.pdb?provider=swissmodel&from=2&to=256&template=1xg5.1.A	True	255
P24864	P24864-1	410	f08ed38165f7a9b4141b6c644c787677	62ecb57c3c68e361c525767e	SWISSMODEL	103	372	1w98.1.B	0.8972920893646327	100.0	https://swissmodel.expasy.org/repository/uniprot/P24864.pdb?provider=swissmodel&from=103&to=372&template=1w98.1.B	True	270
Q02083	Q02083-1	359	86d92be5abfda132ac0522e8c190df42	62fa08c396258234e5590e02	SWISSMODEL	29	356	6dxw.1.A	0.8973459194222181	99.39576721191406	https://swissmodel.expasy.org/repository/uniprot/Q02083.pdb?provider=swissmodel&from=29&to=356&template=6dxw.1.A	True	328
P00797	P00797-1	406	f05292c939f84d43c4af87d94b65beca	62ecab724fe92570cc32aa44	SWISSMODEL	74	406	2x0b.1.A	0.8973549014261847	100.0	https://swissmodel.expasy.org/repository/uniprot/P00797.pdb?provider=swissmodel&from=74&to=406&template=2x0b.1.A	True	333
O43447	O43447-1	177	513b4246e718a3a95f3a6ab423a3f54e	62edc0c12ca9c128844f81af	SWISSMODEL	5	177	1mzw.1.A	0.8973638525082855	100.0	https://swissmodel.expasy.org/repository/uniprot/O43447.pdb?provider=swissmodel&from=5&to=177&template=1mzw.1.A	True	173
Q6V1X1	Q6V1X1-1	898	9a904d00d93dd848a10020119acfdf06	62ef8b933f16fb5d9d4ea39b	SWISSMODEL	48	897	6eoo.1.A	0.8973893937153711	100.0	https://swissmodel.expasy.org/repository/uniprot/Q6V1X1.pdb?provider=swissmodel&from=48&to=897&template=6eoo.1.A	True	850
Q7LGA3	Q7LGA3-1	356	bc698a2f7c3beb182cf36eb38bbd7d4a	62ec0762dab8a7590e9e929f	SWISSMODEL	69	354	3f5f.1.C	0.8974222606893237	95.83333587646484	https://swissmodel.expasy.org/repository/uniprot/Q7LGA3.pdb?provider=swissmodel&from=69&to=354&template=3f5f.1.C	True	286
Q9H6Y2	Q9H6Y2-1	383	22b1616f7b89c19e432ac313dfb6c2b6	62ec6a0cfe0871e0e0fe01c7	SWISSMODEL	27	329	7kqq.1.A	0.8974234612532851	99.68152618408205	https://swissmodel.expasy.org/repository/uniprot/Q9H6Y2.pdb?provider=swissmodel&from=27&to=329&template=7kqq.1.A	True	303
Q96DC8	Q96DC8-1	303	359f9939b5ee83e4f1a2acf44338e5dd	62ebd4da5d6d5382ba9f8c4e	SWISSMODEL	45	300	2vx2.1.A	0.8974741981719799	99.24242401123048	https://swissmodel.expasy.org/repository/uniprot/Q96DC8.pdb?provider=swissmodel&from=45&to=300&template=2vx2.1.A	True	256
Q12882	Q12882-1	1025	7f01cfe1e88d3edc86e92ea41f308d61	63341eb04399cb9d3c459d02	SWISSMODEL	3	1018	7m31.1.A	0.8975065208777339	92.68292999267578	https://swissmodel.expasy.org/repository/uniprot/Q12882.pdb?provider=swissmodel&from=3&to=1018&template=7m31.1.A	True	1016
Q96BR5		231	4646b146ef3f4650b4683b6e5573f6ad	62ece8c61b5d67ee45866d5c	SWISSMODEL	10	218	7mqz.1.A	0.8975188435332284	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96BR5.pdb?provider=swissmodel&from=10&to=218&template=7mqz.1.A	True	209
O95376		493	2e7dc1d372a72df591074077186cb67e	62ed808ea043aabd2077cd46	SWISSMODEL	58	493	7od1.1.A	0.8975219824942843	100.0	https://swissmodel.expasy.org/repository/uniprot/O95376.pdb?provider=swissmodel&from=58&to=493&template=7od1.1.A	True	436
Q16820		701	0cc6ab56e744773389dc2fcc910910fb	62eeb9c6c5eccadf0910f16b	SWISSMODEL	25	597	4gwm.1.A	0.8975885949947041	100.0	https://swissmodel.expasy.org/repository/uniprot/Q16820.pdb?provider=swissmodel&from=25&to=597&template=4gwm.1.A	True	573
P54819	P54819-1	239	1d5f6ede90cba89890576b7b8123b21d	62ecce55cc912d96e9fe069e	SWISSMODEL	15	232	2c9y.1.A	0.8977053768066622	100.0	https://swissmodel.expasy.org/repository/uniprot/P54819.pdb?provider=swissmodel&from=15&to=232&template=2c9y.1.A	True	218
Q12904	Q12904-1	312	48bae0b6bb74fece0b9ebd3712de13f2	63196c50bbfa46b4658d07d3	SWISSMODEL	149	312	1euj.1.A	0.8977227666257671	100.0	https://swissmodel.expasy.org/repository/uniprot/Q12904.pdb?provider=swissmodel&from=149&to=312&template=1euj.1.A	True	164
Q96AX1		596	e07ae58b5ebbdc2a3d7857493967dc40	62ee3127ea44c6b9276cc4e1	SWISSMODEL	2	595	4bx9.2.A	0.8977430325813869	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96AX1.pdb?provider=swissmodel&from=2&to=595&template=4bx9.2.A	True	594
O60704		377	5a693006aa78e42b2555e5bc13bac2a2	62ec52397427f8828135007f	SWISSMODEL	61	352	3ap3.1.A	0.8977964670092627	99.70149230957033	https://swissmodel.expasy.org/repository/uniprot/O60704.pdb?provider=swissmodel&from=61&to=352&template=3ap3.1.A	True	292
O43813		399	19ad2dc447832fb78948b27788596df9	62ec981d7d3bb5a34d5df5db	SWISSMODEL	1	399	3e6u.1.A	0.8978514906465616	100.0	https://swissmodel.expasy.org/repository/uniprot/O43813.pdb?provider=swissmodel&from=1&to=399&template=3e6u.1.A	True	399
O43264	O43264-1	779	19293a9c2b5c65e8cf3d0c515d09b24f	62ef15666b88895ddc5acc7c	SWISSMODEL	1	779	7qpg.1.E	0.8979164368844083	100.0	https://swissmodel.expasy.org/repository/uniprot/O43264.pdb?provider=swissmodel&from=1&to=779&template=7qpg.1.E	True	779
P62714		309	7b1a58b8b336569e5679da1007721dbe	62ebb7a19e327eda6980c019	SWISSMODEL	2	309	2npp.1.C	0.8979276058015958	97.41100311279295	https://swissmodel.expasy.org/repository/uniprot/P62714.pdb?provider=swissmodel&from=2&to=309&template=2npp.1.C	True	308
Q9Y4U1		282	797ea82eb15b9b4551c59aceef507762	63331381f4d4b6a735a2b2bd	SWISSMODEL	4	230	3som.1.A	0.8980407374225303	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9Y4U1.pdb?provider=swissmodel&from=4&to=230&template=3som.1.A	True	227
Q8N5Z0	Q8N5Z0-1	425	c2f818b7598efeee8d3d3864bae09583	62f06148ee60de04be5bc517	SWISSMODEL	1	425	6t8q.1.B	0.8981136219763509	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8N5Z0.pdb?provider=swissmodel&from=1&to=425&template=6t8q.1.B	True	425
Q13427	Q13427-1	754	256ea0a07f745b14967b55aac344851f	62eef7f7c5a039463a5afa4d	SWISSMODEL	6	177	5yzg.1.r	0.898142408926487	100.0	https://swissmodel.expasy.org/repository/uniprot/Q13427.pdb?provider=swissmodel&from=6&to=177&template=5yzg.1.r	True	172
P20142	P20142-1	388	8f71d213bea58ee7a5ddb21a4a5cc320	6310481333410eb38f9c7df3	SWISSMODEL	60	388	1htr.1.B	0.8983132026835352	100.0	https://swissmodel.expasy.org/repository/uniprot/P20142.pdb?provider=swissmodel&from=60&to=388&template=1htr.1.B	True	329
Q9P016	Q9P016-1	225	bd406d2172da298aac965c8d8b822577	62ecfeed0efc4b1f103a6d15	SWISSMODEL	53	224	5j3e.1.A	0.8983424649437936	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9P016.pdb?provider=swissmodel&from=53&to=224&template=5j3e.1.A	True	172
Q96LR5		201	97e0cee22f4a7abc18c4ec05ffa89bbc	62ed605bfc493545601b4ee3	SWISSMODEL	48	201	6w9a.2.A	0.8983592902376912	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96LR5.pdb?provider=swissmodel&from=48&to=201&template=6w9a.2.A	True	154
P06744	P06744-1	558	a9f34d53bb46f352d615b218f9febb48	63440dfcfb083b4b084ecb20	SWISSMODEL	2	557	1hm5.1.A	0.8983666137469575	92.83154296875	https://swissmodel.expasy.org/repository/uniprot/P06744.pdb?provider=swissmodel&from=2&to=557&template=1hm5.1.A	True	556
Q9BYC5	Q9BYC5-1	575	9f67c2634066bc4b9b273053ce5932a2	62ee1008c015d4adf568aad1	SWISSMODEL	108	574	6x5h.1.A	0.8983735395592881	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9BYC5.pdb?provider=swissmodel&from=108&to=574&template=6x5h.1.A	True	467
P31513		532	111afe014cba7669afed48cd54b0a32a	62edcbe03f2b616ad4dd0b19	SWISSMODEL	3	530	6se3.1.A	0.8983842003192775	82.8625259399414	https://swissmodel.expasy.org/repository/uniprot/P31513.pdb?provider=swissmodel&from=3&to=530&template=6se3.1.A	True	528
Q86W42	Q86W42-1	341	02ec2c8b6f69ab8753a63967febe7d7a	62ebcfa3254821fe8a064806	SWISSMODEL	5	341	7apk.1.E	0.8984103900206722	100.0	https://swissmodel.expasy.org/repository/uniprot/Q86W42.pdb?provider=swissmodel&from=5&to=341&template=7apk.1.E	True	337
Q96L92	Q96L92-1	541	a8dcb2d80eccafb05ff2e2145bd1e5ba	62edde4b3564c024afab973f	SWISSMODEL	274	527	7ct1.1.A	0.8984620971461946	99.6063003540039	https://swissmodel.expasy.org/repository/uniprot/Q96L92.pdb?provider=swissmodel&from=274&to=527&template=7ct1.1.A	True	254
P42126	P42126-1	302	437fb91ee9479c63089499c6d1b2cbe7	62ebd6d677c9b3b88fc42062	SWISSMODEL	44	302	1sg4.1.A	0.8984867568739943	100.0	https://swissmodel.expasy.org/repository/uniprot/P42126.pdb?provider=swissmodel&from=44&to=302&template=1sg4.1.A	True	259
Q9Y3Z3	Q9Y3Z3-1	626	cfb6f3fe435dbc087ea0188ff39a27d7	62ee5b06334572340f1f5a72	SWISSMODEL	109	599	4rxq.1.C	0.8985658439597345	99.80695343017578	https://swissmodel.expasy.org/repository/uniprot/Q9Y3Z3.pdb?provider=swissmodel&from=109&to=599&template=4rxq.1.C	True	491
Q9NUY8	Q9NUY8-1	699	6b600812cc0e105f2cc1236645c9c76b	62eeb75619065513fe5c3c7c	SWISSMODEL	17	460	6jl7.1.A	0.8986363883542846	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9NUY8.pdb?provider=swissmodel&from=17&to=460&template=6jl7.1.A	True	444
Q8NBQ5		300	32a35601b8e50bc163d8857366dfe1db	62ebe009a2429ca285a73627	SWISSMODEL	30	273	1yb1.1.A	0.8987723569845542	100.0	https://swissmodel.expasy.org/repository/uniprot/Q8NBQ5.pdb?provider=swissmodel&from=30&to=273&template=1yb1.1.A	True	244
Q14894		314	7b4b5e6441223e999330c83034d4125e	62eb9a6e86cd2b0b4a344a9c	SWISSMODEL	2	313	2i99.1.A	0.898837432475385	100.0	https://swissmodel.expasy.org/repository/uniprot/Q14894.pdb?provider=swissmodel&from=2&to=313&template=2i99.1.A	True	312
P19099		503	4df5ca0aedccc4cfaefba021d29ddf18	62ed938ab35e082c6f29465b	SWISSMODEL	34	503	4zgx.1.A	0.8988487809314086	100.0	https://swissmodel.expasy.org/repository/uniprot/P19099.pdb?provider=swissmodel&from=34&to=503&template=4zgx.1.A	True	470
P00374	P00374-1	187	309a1d2f01b90b60489f742000d7f69e	6334f5250c4d34e7f85bcab2	SWISSMODEL	2	187	3fs6.1.A	0.8988961603662587	100.0	https://swissmodel.expasy.org/repository/uniprot/P00374.pdb?provider=swissmodel&from=2&to=187&template=3fs6.1.A	True	186
P36955		418	64d5670aec971d8b173ce20bc68e7521	62ecca3de11d26338388bbb0	SWISSMODEL	36	418	1imv.1.A	0.8989112154103474	99.226806640625	https://swissmodel.expasy.org/repository/uniprot/P36955.pdb?provider=swissmodel&from=36&to=418&template=1imv.1.A	True	383
Q9H596		190	10ea9d4b8d55ad27a326e3ab4070f6bc	62ed89ee4f9be584eddf68f9	SWISSMODEL	20	181	2esb.1.A	0.8989312817498959	72.15908813476562	https://swissmodel.expasy.org/repository/uniprot/Q9H596.pdb?provider=swissmodel&from=20&to=181&template=2esb.1.A	True	162
P16442		354	f4cceca006041b97740c056a1db7a427	633cdcf8236abc13b591e9ad	SWISSMODEL	64	345	4y63.1.A	0.8989804326497371	99.43502807617188	https://swissmodel.expasy.org/repository/uniprot/P16442.pdb?provider=swissmodel&from=64&to=345&template=4y63.1.A	True	282
Q14194	Q14194-1	572	8abced443d6430d8fef9df200a249c27	62ee0dbe700fda46eed8fc3d	SWISSMODEL	13	496	4bkn.1.C	0.8990169800343408	74.21052551269531	https://swissmodel.expasy.org/repository/uniprot/Q14194.pdb?provider=swissmodel&from=13&to=496&template=4bkn.1.C	True	484
P49588	P49588-1	968	134eb75001d86504605a781a7719e38e	62efc970f5ffb44692ae5353	SWISSMODEL	4	453	5knn.1.A	0.8990768756184359	100.0	https://swissmodel.expasy.org/repository/uniprot/P49588.pdb?provider=swissmodel&from=4&to=453&template=5knn.1.A	True	450
P40616	P40616-1	181	5354036b99b861ca0d1eca612f268479	62edaf88b44983da58bdddd6	SWISSMODEL	15	180	1upt.2.A	0.8991209003459568	99.40119934082033	https://swissmodel.expasy.org/repository/uniprot/P40616.pdb?provider=swissmodel&from=15&to=180&template=1upt.2.A	True	166
P17707	P17707-1	334	858195cee6656bdcabe1ee162bdd9305	6343d6e8f1337818d9bd142e	SWISSMODEL	4	328	1msv.1.A	0.899127322623215	99.70059967041016	https://swissmodel.expasy.org/repository/uniprot/P17707.pdb?provider=swissmodel&from=4&to=328&template=1msv.1.A	True	325
Q9Y600	Q9Y600-1	493	8d4540d0dc4e3f1070105be8745d677f	62ed7fd8a7b35bc00f28bd20	SWISSMODEL	12	493	6zek.1.A	0.8991398175072413	89.6551742553711	https://swissmodel.expasy.org/repository/uniprot/Q9Y600.pdb?provider=swissmodel&from=12&to=493&template=6zek.1.A	True	482
Q9Y3R4		380	e6ac63ed07ac9b23060e34ebe556fb49	62ec5c4cf87ea344f4fb2972	SWISSMODEL	1	377	2f25.1.A	0.8991457092650847	99.47368621826172	https://swissmodel.expasy.org/repository/uniprot/Q9Y3R4.pdb?provider=swissmodel&from=1&to=377&template=2f25.1.A	True	377
P78330		225	972c2a5d8360383dee24e9624245bf7d	634440604fbcaa632c87d99c	SWISSMODEL	4	224	6hyj.1.A	0.8992336755996418	100.0	https://swissmodel.expasy.org/repository/uniprot/P78330.pdb?provider=swissmodel&from=4&to=224&template=6hyj.1.A	True	221
P28065	P28065-1	219	1599646b58deb4c27f4e2db50fae09e0	62ed1a5a8392b0f6c47361ce	SWISSMODEL	21	219	6e5b.1.N	0.8992555300377743	100.0	https://swissmodel.expasy.org/repository/uniprot/P28065.pdb?provider=swissmodel&from=21&to=219&template=6e5b.1.N	True	199
Q9UJ37		374	dd1e96fc9be842cb479bb0eb87fbc439	632b09af18acc9abd28de9ae	SWISSMODEL	66	374	6apl.3.A	0.8992586357786089	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9UJ37.pdb?provider=swissmodel&from=66&to=374&template=6apl.3.A	True	309
P49773		126	2d0d149207d9e0f69c8a9b6d0b6fc734	6322ebf38fdca15b46004cdc	SWISSMODEL	11	126	7q2u.1.A	0.8994232959973482	99.20635223388672	https://swissmodel.expasy.org/repository/uniprot/P49773.pdb?provider=swissmodel&from=11&to=126&template=7q2u.1.A	True	116
Q9Y2S2	Q9Y2S2-1	319	2e029399d60e3a240855fc32c678e758	62eb828fdcd10de76de706a4	SWISSMODEL	6	315	3f3s.1.A	0.8994629972926305	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9Y2S2.pdb?provider=swissmodel&from=6&to=315&template=3f3s.1.A	True	310
Q8N9L9		421	966cf9e39feb092606b896dc04cd719d	62ecd41106f9dbfff157cf50	SWISSMODEL	3	410	3k2i.1.A	0.8994670041422371	99.52494049072266	https://swissmodel.expasy.org/repository/uniprot/Q8N9L9.pdb?provider=swissmodel&from=3&to=410&template=3k2i.1.A	True	408
Q92979		244	19ec444884117220551c3eb542d350e4	62ecbb278fa22d4cb46cdf37	SWISSMODEL	36	244	5fai.1.B	0.8995390820157123	100.0	https://swissmodel.expasy.org/repository/uniprot/Q92979.pdb?provider=swissmodel&from=36&to=244&template=5fai.1.B	True	209
Q86SF2		657	562b278897b4ef6082d50a20b1c09bab	62ee874c81e68219f0d94e60	SWISSMODEL	112	657	6iwq.2.A	0.8995680915829354	99.83164978027344	https://swissmodel.expasy.org/repository/uniprot/Q86SF2.pdb?provider=swissmodel&from=112&to=657&template=6iwq.2.A	True	546
O00762	O00762-1	179	2951d01a8934c56f7b897f4552010757	63106ec04ae8c66d5a8e3c4c	SWISSMODEL	30	175	1i7k.2.A	0.8995965069178543	99.44133758544922	https://swissmodel.expasy.org/repository/uniprot/O00762.pdb?provider=swissmodel&from=30&to=175&template=1i7k.2.A	True	146
Q16878		200	82def83d15d8f6678c6087bcc2a648be	62ed6225ae47ca4f9a178029	SWISSMODEL	4	190	4xet.1.A	0.8996021929970001	91.5	https://swissmodel.expasy.org/repository/uniprot/Q16878.pdb?provider=swissmodel&from=4&to=190&template=4xet.1.A	True	187
Q92876	Q92876-1	244	d00732c0bec1b2b80b8a99ff8e5ebb43	631910e7158d4bb956cac978	SWISSMODEL	22	244	6skb.1.A	0.8996189335206947	93.99141693115234	https://swissmodel.expasy.org/repository/uniprot/Q92876.pdb?provider=swissmodel&from=22&to=244&template=6skb.1.A	True	223
P30740	P30740-1	379	c350c0f3da2634bb0cd1d546e80bd950	62ec5af4c3b40b5b33bccd32	SWISSMODEL	1	379	4ga7.1.A	0.8997315177143445	99.47229766845705	https://swissmodel.expasy.org/repository/uniprot/P30740.pdb?provider=swissmodel&from=1&to=379&template=4ga7.1.A	True	379
Q4J6C6	Q4J6C6-1	727	0af6516d421e9ef17dfa14ad51528efa	62eed86dbe116ccac54b7881	SWISSMODEL	90	720	7obm.1.A	0.8998236386748139	100.0	https://swissmodel.expasy.org/repository/uniprot/Q4J6C6.pdb?provider=swissmodel&from=90&to=720&template=7obm.1.A	True	631
Q13572	Q13572-1	414	63092ec8782859f703f357ff11b45f91	62ecbff60e636c841fd8628e	SWISSMODEL	1	335	2q7d.2.A	0.8998415796644754	100.0	https://swissmodel.expasy.org/repository/uniprot/Q13572.pdb?provider=swissmodel&from=1&to=335&template=2q7d.2.A	True	335
O60701	O60701-1	494	1ab228ec404807ff7a3f0c4d7a722716	62ed80d064ab736abdddd15b	SWISSMODEL	1	465	5vr8.1.A	0.8998486074867466	100.0	https://swissmodel.expasy.org/repository/uniprot/O60701.pdb?provider=swissmodel&from=1&to=465&template=5vr8.1.A	True	465
Q93099		445	391eaf835ec2c37ade5cb96d993bdfd7	62ed0e5d702be082cfec41e7	SWISSMODEL	2	440	1ey2.1.F	0.8998761675083574	99.77477264404295	https://swissmodel.expasy.org/repository/uniprot/Q93099.pdb?provider=swissmodel&from=2&to=440&template=1ey2.1.F	True	439
P82663	P82663-1	173	4851b41037dc3b2caef99f51ee29947f	630cc4196c46c77c43785843	SWISSMODEL	2	170	6gaw.77.A	0.8999188322511855	92.4855499267578	https://swissmodel.expasy.org/repository/uniprot/P82663.pdb?provider=swissmodel&from=2&to=170&template=6gaw.77.A	True	169
P07738		259	9f41027352bb0984dcb01ed20c949b36	62ec817ff8dbc56ae7529197	SWISSMODEL	2	256	2h4x.1.A	0.8999215676215008	100.0	https://swissmodel.expasy.org/repository/uniprot/P07738.pdb?provider=swissmodel&from=2&to=256&template=2h4x.1.A	True	255
Q9BXR0	Q9BXR0-1	403	3fedc82cbff0d80d7b2f055c9a6e2825	62eca359a90f8eda9be6e789	SWISSMODEL	11	403	6h42.1.A	0.9001006675678733	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9BXR0.pdb?provider=swissmodel&from=11&to=403&template=6h42.1.A	True	393
Q9ULX7		337	ea6d68bea7162795592c56ebc3680b33	6334f2cbfe1c25d7e14a60fb	SWISSMODEL	21	287	5cjf.1.A	0.9001136581825212	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9ULX7.pdb?provider=swissmodel&from=21&to=287&template=5cjf.1.A	True	267
P17612	P17612-1	351	f9f01faa42b67ad656136609dacd4e9a	632bcd64530267198a72b786	SWISSMODEL	15	351	3ovv.1.A	0.900133150842585	100.0	https://swissmodel.expasy.org/repository/uniprot/P17612.pdb?provider=swissmodel&from=15&to=351&template=3ovv.1.A	True	337
P24855	P24855-1	282	1b4b5518a6b85aacffd273fd6c8a2ce8	634286930ad4ea3e913c1059	SWISSMODEL	23	282	4awn.1.A	0.9001441826070404	100.0	https://swissmodel.expasy.org/repository/uniprot/P24855.pdb?provider=swissmodel&from=23&to=282&template=4awn.1.A	True	260
Q15819		145	ac7b33be75fc29afcbd91c9c007a639b	62ee5198998ec98dfd1e657a	SWISSMODEL	6	145	4nrg.1.A	0.9001706833198557	100.0	https://swissmodel.expasy.org/repository/uniprot/Q15819.pdb?provider=swissmodel&from=6&to=145&template=4nrg.1.A	True	140
Q92600	Q92600-1	299	5c9bef4e6b7df49879b4f403e9b543eb	62ebe60ba0966620438750c6	SWISSMODEL	17	284	4ct7.1.B	0.9001758781978062	100.0	https://swissmodel.expasy.org/repository/uniprot/Q92600.pdb?provider=swissmodel&from=17&to=284&template=4ct7.1.B	True	268
Q6P179	Q6P179-1	960	f36ef6676fcc1aab5570dec38f3b2fe5	62efbf24fc29e29a96218944	SWISSMODEL	54	960	5k1v.1.A	0.9002045864773185	100.0	https://swissmodel.expasy.org/repository/uniprot/Q6P179.pdb?provider=swissmodel&from=54&to=960&template=5k1v.1.A	True	907
Q96G21		291	e26cf601b9d42252c9896a77971aefc5	630cc54894616260d38f51ff	SWISSMODEL	1	290	7mq8.61.A	0.9002245956488903	100.0	https://swissmodel.expasy.org/repository/uniprot/Q96G21.pdb?provider=swissmodel&from=1&to=290&template=7mq8.61.A	True	290
Q13907	Q13907-1	227	e9c3977cf218fa1376f26bdd7defc9dc	62ecf9e9df87b10ec7a2a658	SWISSMODEL	4	227	2i6k.1.A	0.9002306109209649	99.5594711303711	https://swissmodel.expasy.org/repository/uniprot/Q13907.pdb?provider=swissmodel&from=4&to=227&template=2i6k.1.A	True	224
P20061		433	f7a920090eaa51dade9600ab93347c44	62ecf16d6e0470d0989fc888	SWISSMODEL	24	433	4kkj.1.A	0.9002443379569438	100.0	https://swissmodel.expasy.org/repository/uniprot/P20061.pdb?provider=swissmodel&from=24&to=433&template=4kkj.1.A	True	410
P61599	P61599-1	178	06d8ca4077e800a83f62940a8d174e5e	62edbccd1056a6f3dd686ca8	SWISSMODEL	2	160	7stx.1.A	0.9003271044760077	100.0	https://swissmodel.expasy.org/repository/uniprot/P61599.pdb?provider=swissmodel&from=2&to=160&template=7stx.1.A	True	159
Q9BRQ3	Q9BRQ3-1	303	453dbdd3db588e0082ccaec66e85f4a9	62ebd1d73aee596e482cbf59	SWISSMODEL	1	299	5lor.1.A	0.9003648449160616	100.0	https://swissmodel.expasy.org/repository/uniprot/Q9BRQ3.pdb?provider=swissmodel&from=1&to=299&template=5lor.1.A	True	299
Q14353	Q14353-1	236	08230e9611bb6c430dae7dce12c2c057	62ecd833bdafff89057a3da6	SWISSMODEL	7	236	3orh.1.A	0.9003676028358109	100.0	https://swissmodel.expasy.org/repository/uniprot/Q14353.pdb?provider=swissmodel&from=7&to=236&template=3orh.1.A	True	230
P14174		115	dc3dfb9349a0352caaf129134c3a22ba	632214540c771977dc91d386	SWISSMODEL	1	115	1gif.1.A	0.9004225605601345	100.0	https://swissmodel.expasy.org/repository/uniprot/P14174.pdb?provider=swissmodel&from=1&to=115&template=1gif.1.A	True	115
